name,gender,frequency,frequency_ew_new,frequency_ni,frequency_scot,frequency_us_vic,frequency_us_ed,frequency_us_bs,frequency_us_wwi,frequency_us_it,frequency_us_bsii,frequency_us_wwii,frequency_us_post,nameBCenterMatch,nameBWizMatch,nameBehindMatch,nameMatch,soundex
NOLIE,1,0,0,0,0,68,72,28,24,53,5,5,0,False,False,False,False,N400
NOLIN,0,0,0,0,0,0,0,0,9,16,0,0,0,False,False,False,False,N450
NOLLIE,0,0,0,0,0,0,6,6,11,50,6,0,7,False,False,False,False,N400
NOLLIE,1,0,0,0,0,26,41,22,17,69,12,7,0,False,True,False,False,N400
NOLON,0,0,0,0,0,0,5,8,5,64,12,17,15,False,False,False,False,N450
NOLTON,0,0,0,0,0,0,5,17,7,63,18,0,11,False,False,False,False,N435
NOMA,1,0,0,0,0,92,234,157,94,906,74,83,174,False,True,False,False,N500
NOMAAN,0,0,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N550
NOMAN,0,0,24,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N550
NOMI,1,0,3,0,0,0,0,0,0,0,0,0,6,False,False,False,False,N500
NOMIA,1,0,0,0,0,0,0,0,0,10,0,0,5,False,False,False,False,N500
NOMIE,1,0,0,0,0,11,0,6,12,35,5,0,0,False,False,False,False,N500
NON,1,0,25,0,0,0,0,0,0,0,0,0,0,False,False,True,False,N500
NONA,1,0,0,0,0,1340,1336,684,546,5585,692,824,2339,False,True,True,True,N500
NONAH,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,N500
NONDA,1,0,0,0,0,0,0,0,0,0,5,6,10,False,False,False,False,N530
NONDAS,1,0,0,0,0,0,5,8,5,11,0,0,0,False,False,False,False,N532
NONDUS,1,0,0,0,0,0,0,5,0,0,0,0,0,False,False,False,False,N532
NONI,1,0,0,0,0,0,0,0,0,0,0,0,39,False,False,False,False,N500
NONIA,1,0,0,0,0,0,0,0,0,18,0,0,5,False,False,False,False,N500
NONIE,1,0,0,0,0,267,184,65,49,360,48,51,132,False,True,True,True,N500
NONNA,1,0,0,0,0,0,0,0,0,19,6,6,25,False,False,True,False,N500
NONNIE,1,0,0,0,0,98,91,41,29,262,29,36,76,False,False,False,False,N500
NOON,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N500
NOOR,0,0,55,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N600
NOOR,1,0,183,0,28,0,0,0,0,0,0,0,0,False,True,True,True,N600
NOOR-UL-AIN,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
NOORA,1,0,17,0,0,0,0,0,0,0,0,0,0,False,False,True,False,N600
NOORAN,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N650
NOORJAHAN,1,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N625
NOR,1,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,N600
NORA,0,0,0,0,0,88,95,34,24,248,23,32,53,False,False,False,False,N600
NORA,1,3,87,4,38,15733,9557,3645,2741,22598,2547,3371,10055,False,True,True,True,N600
NORABELLE,1,0,0,0,0,0,0,10,9,35,0,0,0,False,False,False,False,N614
NORAH,0,0,0,0,0,0,0,0,0,69,15,5,28,False,False,False,False,N600
NORAH,1,3,14,0,19,289,145,57,47,351,39,83,221,False,True,True,True,N600
NORAL,0,0,0,0,0,0,0,5,0,0,0,0,0,False,False,False,False,N640
NORALEE,1,0,0,0,0,0,0,0,5,146,27,55,88,False,True,False,False,N640
NORALIE,1,0,0,0,0,0,0,0,0,0,5,0,0,False,False,False,False,N640
NORALYN,1,0,0,0,0,0,0,0,0,0,5,0,19,False,True,False,False,N645
NORANN,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,N650
NORANNE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,N650
NORBERT,0,0,3,0,0,189,637,1056,950,10523,882,1018,1974,False,True,True,True,N616
NORBERT,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N616
NORBERTA,1,0,0,0,0,0,7,10,0,118,20,23,42,False,True,False,False,N616
NORBERTO,0,0,0,0,0,0,0,0,0,258,40,47,232,False,True,False,False,N616
NORD,0,0,0,0,0,0,0,0,0,6,0,0,6,False,False,False,False,N630
NORDA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N630
NORDAHL,0,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,N634
NOREAN,1,0,0,0,0,0,0,7,6,8,0,0,7,False,False,False,False,N650
NOREDA,1,0,0,0,0,0,0,0,0,17,0,0,0,False,False,False,False,N630
NOREEN,1,0,52,0,69,5,101,136,91,3299,746,1544,4896,False,True,True,True,N650
NOREENA,1,0,0,0,3,0,0,0,0,0,0,0,0,False,True,False,False,N650
NOREENE,1,0,0,0,0,0,0,0,0,87,11,20,23,False,False,False,False,N650
NOREETA,1,0,0,0,0,0,0,0,0,8,0,0,0,False,False,False,False,N630
NOREITA,1,0,0,0,0,0,0,0,0,8,0,0,0,False,False,False,False,N630
NORELLE,1,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,N640
NOREN,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,N650
NORENA,1,0,0,0,0,0,5,10,14,34,9,13,13,False,False,False,False,N650
NORENE,1,0,0,0,0,58,273,219,190,1902,231,407,796,False,True,True,True,N650
NORETA,1,0,0,0,0,0,0,0,0,86,8,5,0,False,False,False,False,N630
NORETHA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,N630
NORETTA,1,0,0,0,0,0,0,5,0,179,37,40,62,False,False,False,False,N630
NORFLEET,0,0,0,0,0,0,0,7,0,45,0,13,12,False,False,False,False,N614
NORI,1,0,0,0,0,0,0,0,0,0,0,0,22,False,False,False,False,N600
NORIE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,N600
NORIENE,1,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,N650
NORIETTA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N630
NORIKO,1,0,0,0,0,0,0,0,0,11,0,0,0,False,True,True,True,N620
NORINA,1,0,0,0,0,0,0,0,11,39,16,13,43,False,False,True,False,N650
NORINE,1,0,0,0,0,212,400,234,192,1942,179,259,743,False,True,False,False,N650
NORINNE,1,0,0,0,0,0,0,0,0,84,7,5,10,False,False,False,False,N650
NORIO,0,0,0,0,0,0,0,0,0,19,0,0,0,False,True,False,False,N600
NORIS,0,0,0,0,0,0,0,0,0,57,5,0,5,False,False,False,False,N620
NORIS,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N620
NORITA,1,0,0,0,0,0,0,0,5,395,77,53,102,False,False,False,False,N630
NORITTA,1,0,0,0,0,0,0,0,0,8,0,0,0,False,False,False,False,N630
NORLAN,0,0,0,0,0,0,0,0,0,16,0,6,16,False,False,False,False,N645
NORLAND,0,0,0,0,0,0,0,6,0,0,0,5,0,False,False,False,False,N645
NORLEEN,1,0,0,0,0,0,0,0,0,13,11,5,32,False,False,False,False,N645
NORLENE,1,0,0,0,0,0,0,0,0,75,26,33,36,False,False,False,False,N645
NORLIN,0,0,0,0,0,0,0,0,0,5,0,0,5,False,False,False,False,N645
NORLYN,0,0,0,0,0,0,0,0,0,10,5,5,5,False,False,False,False,N645
NORM,0,0,0,0,0,0,0,0,0,27,36,59,141,False,False,True,False,N650
NORMA,0,0,0,0,0,0,12,6,24,570,66,74,126,False,False,False,False,N650
NORMA,1,2,3,0,111,2791,5714,4830,4779,141303,16178,16976,32075,False,True,True,True,N650
NORMAGENE,1,0,0,0,0,0,0,0,0,97,0,0,0,False,False,False,False,N652
NORMAJEAN,1,0,0,0,0,0,0,0,0,166,21,41,47,False,False,False,False,N652
NORMAL,0,0,0,0,0,0,6,5,15,80,5,6,13,False,False,False,False,N654
NORMAL,1,0,0,0,0,0,0,0,0,28,18,6,0,False,False,False,False,N654
NORMALEA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N654
NORMALEE,1,0,0,0,0,0,0,0,0,223,19,16,5,False,False,False,False,N654
NORMAN,0,6,29,0,422,3442,7225,9206,7656,103141,13770,16995,33860,False,True,True,True,N655
NORMAN,1,0,0,0,58,16,38,57,48,729,65,83,142,False,False,False,False,N655
NORMAND,0,0,0,0,0,0,32,95,103,3125,318,402,823,False,True,True,True,N655
NORMANDIE,1,0,0,0,0,0,0,0,0,18,0,32,0,False,False,False,False,N655
NORMEN,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N655
NORMIA,1,0,0,0,0,0,0,0,0,5,5,0,0,False,False,False,False,N650
NORMIE,1,0,0,0,0,0,0,0,0,11,5,0,5,False,False,False,False,N650
NORMON,0,0,0,0,0,0,0,13,16,173,18,22,21,False,False,False,False,N655
NORNA,1,0,0,0,0,0,0,0,0,10,0,0,6,False,False,False,False,N650
NORREEN,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,N650
NORRENE,1,0,0,0,0,0,0,0,0,17,0,0,6,False,False,False,False,N650
NORRETA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N630
NORRETTA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N630
NORRIE,0,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,N600
NORRIE,1,0,0,0,0,0,0,0,0,0,0,5,0,False,False,False,False,N600
NORRINE,1,0,0,0,0,0,0,16,12,206,25,29,68,False,False,False,False,N650
NORRIS,0,0,0,0,0,284,533,537,409,5228,626,887,2282,False,True,True,True,N620
NORRIS,1,0,0,0,0,0,26,16,14,252,31,47,71,False,False,False,False,N620
NORRITA,1,0,0,0,0,0,0,0,0,16,0,0,0,False,False,False,False,N630
NORTH,0,0,0,0,0,6,0,0,5,22,0,0,0,False,True,False,False,N630
NORTHA,1,0,0,0,0,0,0,5,6,5,0,0,0,False,False,False,False,N630
NORTHERN,0,0,0,0,0,0,0,0,0,30,0,5,5,False,False,False,False,N636
NORTON,0,0,28,0,4,74,140,162,121,1143,108,100,198,False,True,True,True,N635
NORVA,1,0,0,0,0,0,5,13,7,208,29,35,52,False,False,False,False,N610
NORVAL,0,0,0,0,0,65,161,169,159,1153,110,134,207,False,True,False,False,N614
NORVAN,0,0,0,0,0,0,0,0,0,26,0,0,0,False,False,False,False,N615
NORVEL,0,0,0,0,0,0,39,51,30,364,46,63,114,False,False,False,False,N614
NORVEL,1,0,0,0,0,0,0,0,0,0,5,0,0,False,False,False,False,N614
NORVELL,0,0,0,0,0,0,34,35,34,334,56,64,173,False,False,False,False,N614
NORVELL,1,0,0,0,0,0,13,7,0,84,11,0,7,False,False,False,False,N614
NORVELLA,1,0,0,0,0,0,0,0,0,68,14,25,23,False,False,False,False,N614
NORVELLE,0,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,False,N614
NORVELLE,1,0,0,0,0,0,0,5,0,19,0,0,0,False,False,False,False,N614
NORVIE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N610
NORVIL,0,0,0,0,0,0,0,0,0,65,5,0,0,False,False,False,False,N614
NORVILLE,0,0,0,0,0,0,9,24,20,188,6,21,41,False,False,False,False,N614
NORVIN,0,0,0,0,0,0,29,59,49,369,38,51,95,False,False,False,False,N615
NORVIS,1,0,0,0,0,0,0,0,0,13,0,0,0,False,False,False,False,N612
NORWARD,0,0,0,0,0,0,0,0,0,5,0,5,6,False,False,False,False,N663
NORWIN,0,0,0,0,0,0,0,5,5,53,0,5,5,False,False,False,False,N650
NORWOOD,0,0,0,0,0,56,132,153,121,1279,128,155,361,False,True,True,True,N630
NOSHEEN,1,0,66,0,24,0,0,0,0,0,0,0,0,False,False,False,False,N250
NOSHIN,1,0,48,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N250
NOSSON,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,True,False,N250
NOTA,1,0,0,0,0,0,5,12,7,27,0,0,0,False,False,False,False,N300
NOTIE,1,0,0,0,0,5,6,11,0,27,0,0,0,False,False,False,False,N300
NOTLEY,0,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N340
NOUF,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N100
NOUMAAN,0,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N550
NOUMAN,0,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N550
NOUR,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N600
NOUR,1,0,55,0,3,0,0,0,0,0,0,0,0,False,False,False,False,N600
NOURA,1,0,11,0,3,0,0,0,0,0,0,0,0,False,False,False,False,N600
NOURIN,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N650
NOUSHIN,1,0,3,0,0,0,0,0,0,0,0,0,0,False,True,False,False,N250
NOVA,0,0,0,0,0,5,10,15,5,95,0,14,10,False,True,False,False,N100
NOVA,1,0,3,0,7,268,431,197,164,1635,128,137,300,False,True,True,True,N100
NOVAL,0,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,False,N140
NOVALENE,1,0,0,0,0,0,0,0,0,21,10,0,0,False,False,False,False,N145
NOVEL,0,0,0,0,0,0,0,0,0,19,0,5,7,False,False,False,False,N140
NOVEL,1,0,0,0,0,0,0,5,5,24,0,0,0,False,False,False,False,N140
NOVELA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N140
NOVELIA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,N140
NOVELINE,1,0,0,0,0,0,0,0,0,28,0,0,0,False,False,False,False,N145
NOVELL,1,0,0,0,0,0,0,0,0,41,0,0,0,False,False,False,False,N140
NOVELLA,1,0,0,0,0,261,586,308,230,2317,229,239,443,False,True,False,False,N140
NOVELLE,1,0,0,0,0,0,5,19,6,61,0,0,0,False,False,False,False,N140
NOVETA,1,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,False,N130
NOVIA,1,0,0,0,0,5,6,5,0,27,0,0,0,False,True,False,False,N100
NOVICE,1,0,0,0,0,0,0,12,9,81,0,0,5,False,False,False,False,N120
NOVIE,0,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N100
NOVIE,1,0,0,0,0,5,67,52,15,133,6,0,5,False,False,False,False,N100
NOVIS,0,0,0,0,0,0,0,0,0,15,0,0,0,False,False,False,False,N120
NOVIS,1,0,0,0,0,0,5,19,12,79,6,13,5,False,False,False,False,N120
NOWELL,0,0,0,0,0,0,0,0,0,5,0,5,12,False,False,True,False,N400
NOWSHIN,1,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N250
NOYES,0,0,0,0,0,0,0,0,0,13,0,6,0,False,False,False,False,N200
NOZOMI,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N250
NUALA,1,0,82,28,48,0,0,0,0,0,0,0,11,False,True,True,True,N400
NUEL,0,0,0,0,0,0,0,6,11,71,0,0,0,False,False,False,False,N400
NUGENT,0,0,0,0,0,6,0,0,0,6,0,0,0,False,False,False,False,N253
NUHA,1,0,36,0,4,0,0,0,0,0,0,0,0,False,True,True,True,N000
NUMA,0,0,0,0,0,0,5,25,18,88,7,6,5,False,False,False,False,N500
NUMA,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N500
NUMAAN,0,0,40,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N550
NUMAIR,0,0,12,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N560
NUMAN,0,0,36,0,4,0,0,0,0,11,0,0,0,False,False,False,False,N550
NUMRA,1,0,7,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N560
NUNCIO,0,0,0,0,0,0,0,0,0,20,0,0,0,False,False,False,False,N520
NUNO,0,0,6,0,0,0,0,0,0,0,0,0,0,False,True,True,True,N500
NUNZIATA,1,0,0,0,0,0,5,10,5,7,0,0,0,False,False,False,False,N523
NUNZIE,0,0,0,0,0,0,0,5,8,5,0,0,0,False,False,False,False,N520
NUNZIO,0,0,0,0,0,0,79,129,97,866,45,40,118,False,True,True,True,N520
NUR,0,0,15,0,3,0,0,0,0,0,0,0,0,False,False,False,False,N600
NUR,1,0,90,0,30,0,0,0,0,0,0,0,0,False,True,True,True,N600
NURA,1,0,7,0,0,0,0,0,0,0,0,0,0,False,True,True,True,N600
NUREEN,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,N650
NURETTIN,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N635
NURIA,1,0,18,0,0,0,0,0,0,0,0,0,0,False,True,True,True,N600
NURUL,0,0,11,0,3,0,0,0,0,0,0,0,0,False,False,False,False,N640
NURUL,1,0,29,0,25,0,0,0,0,0,0,0,0,False,False,False,False,N640
NUSAYBA,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N210
NUSAYBAH,1,0,41,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N210
NUSHRAT,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N263
NUSRAT,1,0,57,0,6,0,0,0,0,0,0,0,0,False,False,False,False,N263
NUSRATH,1,0,11,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N263
NUTE,0,0,0,0,0,0,6,12,0,15,0,0,0,False,False,False,False,N300
NUZHAT,1,0,18,0,5,0,0,0,0,0,0,0,0,False,False,False,False,N230
NYA,1,0,13,0,0,0,0,0,0,0,0,0,0,False,True,False,False,N000
NYAH,1,0,21,0,0,0,0,0,0,0,0,0,0,False,True,True,True,N000
NYAL,0,0,3,0,0,0,0,7,12,41,5,11,12,False,False,False,False,N400
NYALL,0,0,50,0,8,0,0,0,0,0,0,0,0,False,False,False,False,N400
NYAN,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N500
NYASHA,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N200
NYDA,1,0,0,0,0,0,0,5,5,32,0,0,0,False,False,False,False,N300
NYDIA,1,0,0,0,0,6,0,6,0,82,15,31,261,False,True,True,True,N300
NYE,0,0,12,0,4,0,0,0,0,0,0,0,0,False,False,True,False,N000
NYESHA,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N200
NYLA,1,0,16,0,12,0,0,11,25,627,155,203,457,False,True,False,False,N400
NYLE,0,0,100,0,7,0,0,22,20,291,37,44,102,False,False,False,False,N400
NYLE,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,N400
NYLENE,1,0,0,0,0,0,0,0,0,25,0,0,25,False,False,False,False,N450
NYLES,0,0,0,0,0,0,0,0,0,22,5,12,15,False,False,False,False,N420
NYOKA,1,0,0,0,0,0,0,0,0,0,5,159,213,False,False,False,False,N200
NYOMI,1,0,22,0,9,0,0,0,0,0,0,0,0,False,True,False,False,N500
NYRA,1,0,3,0,0,0,0,5,0,54,0,0,42,False,False,False,False,N600
NYREE,1,0,18,0,69,0,0,0,0,0,0,0,0,False,True,True,True,N600
NYRON,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,N650
NYSSA,1,0,6,0,8,0,0,0,0,0,0,0,0,False,True,True,True,N200
O'NEIL,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
O'SHEA,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
OAK,0,0,3,0,0,0,0,0,0,13,0,0,0,False,True,False,False,O200
OAKEY,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O200
OAKIE,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O200
OAKIE,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,O200
OAKLAND,0,0,0,0,0,0,0,0,0,17,0,0,0,False,True,False,False,O245
OAKLEIGH,1,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,False,O242
OAKLEY,0,0,133,0,3,95,152,110,91,690,53,71,149,False,True,False,False,O240
OAKLEY,1,0,11,0,5,0,7,14,6,35,0,0,0,False,True,False,False,O240
OASIS,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,O220
OATHA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O300
OATHER,0,0,0,0,0,16,33,47,25,238,20,13,41,False,False,False,False,O360
OATIS,0,0,0,0,0,0,0,5,0,36,5,0,0,False,False,False,False,O320
OBA,0,0,0,0,0,0,0,5,0,10,0,0,0,False,False,False,False,O100
OBADIAH,0,0,0,0,0,0,0,5,0,99,11,10,33,False,True,True,True,O130
OBAID,0,0,12,0,0,0,0,0,0,0,0,0,0,False,False,False,False,O130
OBAN,0,0,5,0,3,0,0,0,0,0,0,0,0,False,True,False,False,O150
OBBIE,0,0,0,0,0,0,5,15,14,109,25,16,58,False,False,False,False,O100
OBDULIA,1,0,0,0,0,0,0,0,0,28,0,0,12,False,True,True,True,O134
OBE,0,0,0,0,0,16,0,16,0,35,0,0,6,False,False,False,False,O100
OBED,0,0,15,0,0,11,25,38,26,227,15,21,55,False,True,True,True,O130
OBEDA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O130
OBEDIAH,0,0,0,0,0,0,6,13,0,58,0,0,14,False,False,False,False,O130
OBELIA,1,0,0,0,0,0,6,13,19,34,0,5,0,False,False,False,False,O140
OBER,0,0,0,0,0,0,0,5,5,5,0,0,0,False,False,False,False,O160
OBERA,1,0,0,0,0,0,30,37,20,123,0,0,6,False,False,False,False,O160
OBERIA,1,0,0,0,0,0,0,7,0,61,0,0,0,False,False,False,False,O160
OBERT,0,0,0,0,0,10,19,57,45,259,25,14,32,False,False,False,False,O163
OBERTA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,O163
OBEY,0,0,0,0,0,0,0,0,0,6,0,5,0,False,False,False,False,O100
OBI,0,0,7,0,0,0,0,0,0,0,0,0,0,False,False,True,False,O100
OBIE,0,0,0,0,0,207,296,197,134,1315,146,210,436,False,True,False,False,O100
OBIE,1,0,0,0,0,5,67,33,19,113,15,8,11,False,False,False,False,O100
OBINNA,0,0,27,0,5,0,0,0,0,0,0,0,0,False,False,False,False,O150
OBRA,0,0,0,0,0,0,0,0,5,33,5,0,5,False,False,False,False,O160
OBREY,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O160
OBRIEN,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O165
OBRY,0,0,0,0,0,0,0,5,0,0,0,0,0,False,False,False,False,O160
OBY,0,0,0,0,0,0,0,0,5,6,0,0,0,False,False,False,False,O100
OC,0,0,0,0,0,0,0,0,0,24,0,0,0,False,False,False,False,O200
OCA,1,0,0,0,0,6,0,5,5,0,0,0,0,False,False,False,False,O200
OCCIE,1,0,0,0,0,0,5,0,0,33,0,0,0,False,False,False,False,O200
OCE,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O200
OCEA,1,0,8,0,0,5,5,0,6,6,0,0,0,False,False,False,False,O200
OCEAL,1,0,0,0,0,0,0,0,0,16,0,0,0,False,False,False,False,O240
OCEAN,0,0,20,0,0,0,0,0,0,0,0,0,0,False,True,True,True,O250
OCEAN,1,0,134,0,5,0,0,0,0,0,0,0,0,False,True,False,False,O250
OCEANA,1,0,3,0,0,0,0,5,0,0,0,0,0,False,True,False,False,O250
OCEANE,1,0,5,0,0,0,0,0,0,0,0,0,0,False,False,False,False,O250
OCEANNE,1,0,3,0,0,0,0,0,0,0,0,0,0,False,True,False,False,O250
OCELIA,1,0,0,0,0,0,0,0,0,32,0,0,0,False,False,False,False,O240
OCELLA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O240
OCEOLA,1,0,0,0,0,0,5,0,0,16,0,0,0,False,False,False,False,O240
OCEY,1,0,0,0,0,0,6,0,0,0,0,0,0,False,False,False,False,O200
OCIA,1,0,0,0,0,11,29,18,9,55,0,0,0,False,False,False,False,O200
OCIE,0,0,0,0,0,153,224,133,87,933,103,145,303,False,True,False,False,O200
OCIE,1,0,0,0,0,583,809,372,239,1405,120,153,228,False,True,False,False,O200
OCTA,1,0,0,0,0,42,34,26,7,45,6,0,0,False,False,False,False,O230
OCTAVA,1,0,0,0,0,12,5,0,0,24,0,0,0,False,False,False,False,O231
OCTAVE,0,0,0,0,0,87,23,43,23,191,19,10,28,False,True,False,False,O231
OCTAVIA,0,0,0,0,0,0,0,0,0,7,0,0,0,False,False,False,False,O231
OCTAVIA,1,0,108,0,3,747,691,253,200,1465,115,158,492,False,True,True,True,O231
OCTAVIANA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,True,False,False,O231
OCTAVIANO,0,0,0,0,0,0,0,5,6,177,17,33,87,False,True,False,False,O231
OCTAVIE,1,0,0,0,0,66,41,22,8,39,0,0,0,False,False,False,False,O231
OCTAVIO,0,0,0,0,0,0,21,27,25,420,44,86,253,False,True,True,True,O231
OCTAVIOUS,0,0,0,0,0,0,0,0,5,5,0,0,0,False,False,False,False,O231
OCTAVIUS,0,0,0,0,0,0,6,6,5,29,0,0,12,False,True,True,True,O231
OD,0,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,O300
ODA,0,0,0,0,0,36,24,34,19,170,12,6,0,False,True,False,False,O300
ODA,1,0,0,0,0,347,291,86,67,453,26,29,28,False,True,True,True,O300
ODANIEL,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O354
ODAS,0,0,0,0,0,0,0,13,19,99,17,0,0,False,False,False,False,O320
ODBERT,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O316
ODDIE,0,0,0,0,0,7,8,29,22,188,0,16,56,False,False,False,False,O300
ODDIE,1,0,0,0,0,13,29,27,16,157,10,5,5,False,False,False,False,O300
ODDIS,0,0,0,0,0,0,0,7,5,64,10,0,6,False,False,False,False,O320
ODE,0,0,0,0,0,10,5,0,0,12,0,0,0,False,False,True,False,O300
ODEAL,1,0,0,0,0,6,65,38,21,160,8,5,12,False,False,False,False,O340
ODEAN,0,0,0,0,0,0,0,14,5,226,32,12,34,False,False,False,False,O350
ODEAN,1,0,0,0,0,0,0,31,23,259,8,23,28,False,False,False,False,O350
ODEL,0,0,0,0,0,0,0,27,11,124,5,0,0,False,False,False,False,O340
ODELIA,1,0,0,0,0,203,286,106,89,659,77,80,238,False,True,True,True,O340
ODELL,0,0,0,0,0,122,706,654,512,5797,618,829,1835,False,True,True,True,O340
ODELL,1,0,0,0,0,97,593,405,282,2145,113,140,252,False,True,False,False,O340
ODELLA,1,0,0,0,0,15,136,55,33,393,30,38,70,False,False,False,False,O340
ODELLE,0,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,O340
ODELLE,1,0,0,0,0,0,81,60,39,228,0,11,5,False,False,False,False,O340
ODEN,0,0,3,0,0,0,11,30,16,111,0,5,11,False,False,True,False,O350
ODENA,1,0,0,0,0,0,0,14,0,77,0,6,0,False,False,False,False,O350
ODENE,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O350
ODENE,1,0,0,0,0,0,0,0,6,30,0,0,0,False,False,False,False,O350
ODER,0,0,0,0,0,0,0,5,0,0,0,0,0,False,False,False,False,O360
ODES,0,0,0,0,0,5,28,34,22,227,6,23,17,False,False,False,False,O320
ODESA,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,O320
ODESSA,0,0,0,0,0,0,12,11,6,89,0,5,15,False,False,False,False,O320
ODESSA,1,0,0,0,0,803,1953,959,807,7006,587,684,1289,False,True,True,True,O320
ODESSER,1,0,0,0,0,0,13,25,16,105,5,5,0,False,False,False,False,O326
ODESSIA,1,0,0,0,0,0,42,36,29,327,35,32,70,False,False,False,False,O320
ODESSIE,1,0,0,0,0,13,107,45,34,361,16,10,11,False,False,False,False,O320
